id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,classification_1,classification_2,classification_3
10.2307_976905,0.00128404,0.386295063,0.072906185,0.00205809,8.72E-04,8.40E-04,4.97E-04,0.025294378,3.65E-04,8.19E-04,0.061784571,0.001114732,4.69E-04,0.001146703,7.60E-04,2.78E-04,0.001046135,7.21E-04,9.27E-04,7.47E-04,0.032338855,6.14E-04,6.99E-04,8.55E-04,0.050473324,7.59E-04,0.025414316,5.17E-04,0.013813927,0.202623056,0.097811736,0.012485836,3.78E-04,4.03E-04,5.89E-04,1,29,30
10.2307_975905,0.003669893,0.002977331,0.001918298,0.040291117,0.00249238,0.002400373,0.035828214,0.003475553,0.001044105,0.002340409,0.004540739,0.003185996,0.001340901,0.003277372,0.002171104,7.95E-04,0.002989939,0.311741606,0.002648078,0.002135811,0.058018173,0.001755289,0.001998045,0.002444514,0.178665826,0.002169983,0.003818348,0.00147754,0.00507241,0.303841902,0.004282552,0.001276618,0.001079165,0.00115239,0.001683106,17,29,24
10.2307_976514,0.003041885,0.002467837,0.001590031,0.004875605,0.002065873,0.030510333,0.001176413,0.002880801,8.65E-04,0.001939908,0.089325874,0.002640795,0.00111144,0.002716534,0.001799575,6.59E-04,0.002478288,0.001708535,0.002194928,0.001770322,0.418859237,0.001454917,0.001656131,0.002026198,0.034008868,0.001798646,0.003164936,0.001224697,0.032725119,0.052202107,0.032070425,0.257744655,8.94E-04,9.55E-04,0.001395086,20,31,10
10.2307_976430,0.002877735,0.002334665,0.001504227,0.004612501,0.001954392,0.001882245,0.00111293,0.002725344,8.19E-04,0.001835225,0.003560606,0.110424887,0.001051463,0.002569941,0.001702464,6.23E-04,0.434050946,0.001616337,0.002076482,0.001674789,0.018513115,0.001376405,0.00156676,0.001916858,0.005191988,0.028683235,0.002994145,0.001158608,0.003977514,0.346183255,0.00335815,0.001001056,8.46E-04,9.04E-04,0.001319802,16,29,11
10.2307_976605,0.002010003,0.001630687,0.001050654,0.135142268,0.001365079,0.001314686,0.05731474,0.001903563,5.72E-04,0.001281844,0.002486967,0.001744973,7.34E-04,0.00179502,0.001189115,4.35E-04,0.265478766,0.001128958,0.001450355,0.001169785,0.163697189,9.61E-04,0.001094331,0.133259449,0.13554702,0.001188502,0.002091312,8.09E-04,0.002778163,0.072185476,0.002345557,6.99E-04,5.91E-04,6.31E-04,9.22E-04,16,20,24
10.2307_976148,0.001972824,0.001600524,0.001031219,0.188134124,0.001339829,0.001290368,7.63E-04,0.001868353,5.61E-04,0.001258134,0.002440965,0.094198713,7.21E-04,0.001761817,0.056658731,4.27E-04,0.001607301,0.001108076,0.075412341,0.001148148,0.160669249,9.44E-04,0.001074089,0.001314097,0.022056558,0.001166518,0.002052629,7.94E-04,0.1322072,0.237325079,0.002302171,6.86E-04,5.80E-04,6.19E-04,9.05E-04,29,3,20
10.2307_976867,0.00242056,0.001963765,0.001265257,0.003879731,0.024339081,0.00158322,0.0236313,0.002292379,0.023383839,0.001543669,0.002994946,0.002101395,8.84E-04,0.002161664,0.024127177,5.24E-04,0.001972081,0.001359555,0.001746599,0.001408722,0.129047889,0.00115774,0.001317855,0.001612334,0.027062333,0.001431261,0.56989789,9.75E-04,0.003345622,0.041539482,0.093605359,8.42E-04,7.12E-04,7.60E-04,0.00111013,26,20,30
10.2307_976467,0.043831829,0.022606691,0.001159955,0.045169559,0.00150709,0.001451455,8.58E-04,0.002101594,6.31E-04,0.001415197,0.085971132,0.001926506,8.11E-04,0.001981759,0.001312821,4.81E-04,0.001807954,0.001246406,0.001601238,0.00129148,0.097501461,0.001061387,0.001208176,0.001478147,0.08722914,0.001312144,0.002308875,8.93E-04,0.003067181,0.162920503,0.00258957,0.416899153,6.53E-04,6.97E-04,0.001017739,31,29,20
10.2307_976829,0.01675171,0.001309794,8.44E-04,0.093411166,0.001096453,0.001055977,6.24E-04,0.001528972,4.59E-04,0.001029598,0.047409301,0.00140159,5.90E-04,0.001441788,9.55E-04,3.50E-04,0.00131534,9.07E-04,0.001164948,0.243135486,0.525052504,7.72E-04,8.79E-04,0.001075395,0.002912809,9.55E-04,0.001679775,6.50E-04,0.002231465,0.042843274,0.001883989,5.62E-04,4.75E-04,5.07E-04,7.40E-04,20,19,3
10.2307_976306,0.051303971,0.343053195,0.001357696,0.101576314,0.001764008,0.050405455,0.025357799,0.00245986,7.39E-04,0.00165645,0.051920322,0.002254923,9.49E-04,0.002319595,0.001536622,5.63E-04,0.002116161,0.001458884,0.001874206,0.001511643,0.041062977,0.001242325,0.001414137,0.001730131,0.00468622,0.001535829,0.002702476,0.001045745,0.003590052,0.288107178,0.003031022,9.04E-04,7.64E-04,8.16E-04,0.001191236,1,29,3
10.2307_976901,0.234138161,0.001184304,7.63E-04,0.00233978,9.91E-04,9.55E-04,5.65E-04,0.001382483,4.15E-04,9.31E-04,0.029180113,0.001267305,5.33E-04,0.083425431,8.64E-04,3.16E-04,0.001189319,8.20E-04,0.124236005,0.014536532,0.036765062,6.98E-04,7.95E-04,9.72E-04,0.112129442,8.63E-04,0.015205801,5.88E-04,0.002017671,0.298790815,0.029077413,5.08E-04,4.29E-04,4.58E-04,6.69E-04,29,0,18
10.2307_976373,0.001158513,9.40E-04,6.06E-04,0.001856891,0.022511232,7.58E-04,4.48E-04,0.001097163,0.02205404,7.39E-04,0.001433422,0.011867974,4.23E-04,0.001034602,6.85E-04,2.51E-04,9.44E-04,0.07668623,8.36E-04,6.74E-04,0.050901846,5.54E-04,6.31E-04,0.011633903,0.034676835,0.250516042,0.001205377,4.66E-04,0.00160126,0.454370091,0.001351917,0.043851876,3.41E-04,3.64E-04,5.31E-04,29,25,17
10.2307_3135032,0.002597406,0.002107238,0.001357696,0.004163183,0.001764008,0.001698889,0.001004516,0.00245986,7.39E-04,0.00165645,0.003213756,0.075314771,9.49E-04,0.148439291,0.001536622,5.63E-04,0.002116161,0.001458884,0.001874206,0.001511643,0.06541626,0.025595607,0.220593681,0.050436696,0.00468622,0.172008807,0.100115607,0.001045745,0.003590052,0.020221068,0.051737587,9.04E-04,7.64E-04,0.025168899,0.001191236,22,25,13
10.2307_976730,0.002877735,0.002334665,0.001504227,0.220465698,0.001954392,0.001882245,0.00111293,0.002725344,8.19E-04,0.001835225,0.003560606,0.002498289,0.001051463,0.002569941,0.001702464,6.23E-04,0.002344551,0.352377782,0.002076482,0.001674789,0.072476415,0.001376405,0.00156676,0.109843457,0.032173638,0.001701585,0.002994145,0.001158608,0.084922463,0.076366758,0.00335815,0.001001056,8.46E-04,9.04E-04,0.001319802,17,3,23
10.2307_975471,0.001158513,9.40E-04,6.06E-04,0.001856891,7.87E-04,0.163691025,4.48E-04,0.001097163,3.30E-04,7.39E-04,0.055744513,0.001005756,4.23E-04,0.001034602,0.087583121,2.51E-04,9.44E-04,0.01151292,0.011698164,6.74E-04,0.300732868,5.54E-04,0.02235518,0.03335834,0.034676835,6.85E-04,0.088103124,4.66E-04,0.00160126,0.07419245,0.099111882,4.03E-04,3.41E-04,3.64E-04,5.31E-04,20,5,30
10.2307_976075,0.004834292,0.003921992,0.002526944,0.007748518,0.048609515,0.003161974,0.001869606,0.049904634,0.001375383,0.003082985,0.005981445,0.094849547,0.001766348,0.185622598,0.002859961,0.001047132,0.0039386,0.002715276,0.003488272,0.00281347,0.031100092,0.002312215,0.138611018,0.00322012,0.008721995,0.002858485,0.00502985,0.001946341,0.006681807,0.309593512,0.005641339,0.001681669,0.001421567,0.001518025,0.047543471,29,13,22
10.2307_977269,0.0034336,0.00278563,0.001794785,0.102083784,0.002331903,0.00224582,0.001327904,0.003251773,9.77E-04,0.002189718,0.004248375,0.00298086,0.001254564,0.003066353,0.002031313,7.44E-04,0.002797426,0.323862977,0.066864463,0.001998293,0.086476006,0.001642272,0.001869397,0.002287119,0.006194876,0.002030265,0.003572497,0.001382406,0.004745814,0.123311254,0.036200255,0.00119442,0.001009681,0.001078191,0.194735393,17,34,29
10.2307_976378,0.001718521,0.001394212,8.98E-04,0.002754487,0.001167121,0.001124036,6.65E-04,0.001627517,4.89E-04,0.001095957,0.034352039,0.001491924,0.016740772,0.001534714,0.001016675,3.72E-04,0.017512976,9.65E-04,0.065691473,0.001000148,0.059394216,0.097499123,9.36E-04,0.001144706,0.099777707,0.017129011,0.050126621,6.92E-04,0.002375286,0.480651822,0.002005415,5.98E-04,5.05E-04,5.40E-04,0.033013879,29,24,21
10.2307_976528,0.002957534,0.002399405,0.001545939,0.004740405,0.002008587,0.001934439,0.001143792,0.085990457,8.41E-04,0.001886115,0.059119034,0.002567566,0.00108062,0.196750132,0.001749673,6.41E-04,0.002409565,0.001661157,0.002134063,0.084910771,0.240865254,0.001414572,0.001610206,0.001970012,0.005335961,0.00174877,0.003077173,0.001190736,0.00408781,0.161673937,0.003451271,0.001028815,0.111789076,9.29E-04,0.0013564,20,13,29
10.2307_975356,0.064638189,0.00180033,0.001159955,0.003556838,0.00150709,0.001451455,8.58E-04,0.085327036,6.31E-04,0.001415197,0.00274569,0.001926506,8.11E-04,0.355689886,0.001312821,4.81E-04,0.126646116,0.001246406,0.001601238,0.00129148,0.222339624,0.001061387,0.001208176,0.001478147,0.004003698,0.063731225,0.002308875,8.93E-04,0.003067181,0.01727598,0.02339593,7.72E-04,6.53E-04,6.97E-04,0.001017739,13,20,16
10.2307_975518,0.001746665,0.001417044,9.13E-04,0.166566963,0.001186234,0.001142444,6.76E-04,0.00165417,4.97E-04,0.001113905,0.034914613,0.148906988,6.38E-04,0.001559847,0.001033325,3.78E-04,0.066929992,0.099241469,0.001260338,0.001016527,0.027613426,8.35E-04,9.51E-04,0.033916926,0.00315132,0.001032791,0.001817321,7.03E-04,0.002414185,0.24287228,0.002038257,6.08E-04,5.14E-04,0.147939104,8.01E-04,29,3,11
10.2307_976305,0.036812153,0.002878292,0.001854487,0.005686524,0.002409473,0.002320526,0.001372076,0.10315295,0.001009374,0.002262557,0.004389694,0.003080016,0.001296296,0.036432689,0.002098883,7.68E-04,0.002890481,0.001992701,0.002559992,0.168386446,0.288938591,0.001696901,0.001931581,0.002363199,0.006400944,0.0020978,0.003691333,0.001428391,0.00490368,0.293734803,0.004140096,0.001234152,0.001043267,0.001114056,0.001627119,29,20,19
10.2307_975885,0.532113141,0.001763635,0.001136312,0.044248901,0.001476372,0.001421871,8.41E-04,0.002058759,6.18E-04,0.001386352,0.002689727,0.001887239,7.94E-04,0.001941366,0.001286063,4.71E-04,0.001771104,0.02160328,0.001568601,0.103176554,0.07513188,0.001039753,0.001183551,0.001448019,0.024304373,0.001285399,0.002261815,8.75E-04,0.003004665,0.118835253,0.043301347,7.56E-04,6.39E-04,6.83E-04,9.97E-04,0,29,19
10.2307_977327,0.00118424,9.61E-04,6.19E-04,0.068518732,8.04E-04,7.75E-04,4.58E-04,0.034431831,0.04475066,7.55E-04,0.001465253,0.001028091,0.022639564,0.001057577,7.01E-04,0.033566815,9.65E-04,6.65E-04,8.55E-04,6.89E-04,0.063135651,5.66E-04,6.45E-04,0.02299569,0.024343465,7.00E-04,0.46757638,0.044890525,0.001636819,0.0980469,0.023588807,4.12E-04,0.022555105,3.72E-04,0.011646557,26,29,3
10.2307_976077,0.002088731,0.177950093,0.001091805,0.003347867,0.001418546,0.00136618,8.08E-04,0.001978122,5.94E-04,0.001332051,0.002584376,0.00181332,7.63E-04,0.001865327,0.00123569,4.52E-04,0.001701733,0.001173177,0.001507162,0.001215603,0.052605174,9.99E-04,0.353648264,0.001391303,0.101688215,0.001235053,0.002173225,8.41E-04,0.081222772,0.19251652,0.002437428,7.27E-04,6.14E-04,6.56E-04,9.58E-04,22,29,1
10.2307_975658,0.00226626,0.001838584,0.001184602,0.003632416,0.001539114,0.001482297,8.76E-04,0.00214625,0.043141691,0.001445268,0.002804032,0.001967441,8.28E-04,0.002023868,0.001340717,4.91E-04,0.00184637,0.00127289,0.001635262,0.001318922,0.567039417,0.00108394,0.001233848,0.001509555,0.00408877,0.001340025,0.002357936,0.213397058,0.045629281,0.060139996,0.002644594,7.88E-04,6.66E-04,7.12E-04,0.022287828,20,27,29
10.2307_977009,0.017548623,0.001372103,8.84E-04,0.002710808,0.001148613,0.001106212,6.54E-04,0.001601709,4.81E-04,0.001078578,0.0020926,0.001468266,0.064047367,0.001510377,0.001000553,3.66E-04,0.001377913,0.127808762,0.001220367,9.84E-04,0.058452381,8.09E-04,9.21E-04,0.001126554,0.034766084,0.429148576,0.001759686,6.81E-04,0.00233762,0.124168184,0.112975087,5.88E-04,4.97E-04,5.31E-04,7.76E-04,25,17,29
10.2307_976976,0.152429254,0.002159837,0.001391586,0.02922827,0.00180804,0.001741296,0.00102959,0.02748243,7.57E-04,0.001697796,0.078177483,0.002311208,9.73E-04,0.002377495,0.001574978,5.77E-04,0.002168983,0.0014953,0.001920988,0.001549375,0.316660817,0.001273335,0.001449436,0.001773317,0.054725532,0.001574165,0.002769933,0.175800031,0.003679664,0.120570486,0.00310668,9.26E-04,7.83E-04,8.36E-04,0.001220971,20,27,0
10.2307_977293,0.019140584,7.86E-04,5.07E-04,0.001553208,6.58E-04,6.34E-04,0.018546305,9.18E-04,0.009361468,6.18E-04,0.092056688,8.41E-04,3.54E-04,0.491496944,0.009659055,2.10E-04,0.009875271,5.44E-04,6.99E-04,5.64E-04,0.024405624,4.63E-04,5.28E-04,6.45E-04,0.138034884,0.082344914,0.046437092,3.90E-04,0.001339384,0.025715653,0.019302358,3.37E-04,2.85E-04,3.04E-04,4.44E-04,13,24,10
10.2307_3110241,0.014360541,0.027075884,7.23E-04,0.002218332,9.40E-04,9.05E-04,5.35E-04,0.001310724,3.94E-04,8.83E-04,0.040642013,0.195849418,5.06E-04,0.001235985,8.19E-04,3.00E-04,0.001127586,7.77E-04,9.99E-04,8.05E-04,0.28141073,6.62E-04,7.54E-04,9.22E-04,0.015473556,8.18E-04,0.053346106,0.260087745,0.001912942,0.062680801,0.001615065,4.81E-04,0.026360035,4.35E-04,6.35E-04,20,27,11
10.2307_976878,0.001836913,0.001490261,0.052628882,0.002944248,0.001247526,0.001201473,7.10E-04,0.001739639,5.23E-04,0.001171459,0.002272803,0.001594705,0.052339873,0.001640442,0.001086715,3.98E-04,0.001496572,0.001031738,0.001325458,0.00106905,0.132377585,8.79E-04,0.001000093,0.001223567,0.003314145,0.001086154,0.621935674,7.40E-04,0.002538923,0.100415063,0.002143571,6.39E-04,5.40E-04,5.77E-04,8.42E-04,26,20,29
10.2307_976708,0.001805812,0.204640574,9.44E-04,0.29072642,0.001226403,0.051975017,0.068423558,0.001710185,5.14E-04,0.001151624,0.002234321,0.001567705,6.60E-04,0.001612668,0.001068316,3.91E-04,0.052265119,0.00101427,0.001303017,0.00105095,0.062411079,8.64E-04,9.83E-04,0.018134146,0.003258032,0.001067764,0.001878861,7.27E-04,0.002495936,0.217233974,0.002107277,6.28E-04,5.31E-04,5.67E-04,8.28E-04,3,29,1
10.2307_975993,0.112692743,0.064801516,8.84E-04,0.002710808,0.001148613,0.048678272,6.54E-04,0.001601709,4.81E-04,0.001078578,0.0020926,0.001468266,6.18E-04,0.001510377,0.001000553,3.66E-04,0.001377913,0.016807289,0.01707772,0.016841642,0.090167088,0.349670698,9.21E-04,0.001126554,0.145767557,0.001000037,0.001759686,6.81E-04,0.00233762,0.10831083,0.001973614,5.88E-04,4.97E-04,5.31E-04,7.76E-04,21,24,0
10.2307_976431,0.001869104,0.001516378,9.77E-04,0.002995845,0.001269388,0.001222528,7.23E-04,0.001770126,5.32E-04,0.018716716,0.493005021,0.001622652,6.83E-04,0.001669191,0.158828313,4.05E-04,0.001522799,0.001049819,0.001348687,0.001087785,0.064598553,8.94E-04,0.001017619,0.00124501,0.003372224,0.001105189,0.142142539,7.53E-04,0.002583417,0.084650081,0.002181136,6.50E-04,5.50E-04,5.87E-04,8.57E-04,10,14,26
10.2307_976728,0.00226626,0.001838584,0.001184602,0.024880879,0.001539114,0.001482297,8.76E-04,0.00214625,6.45E-04,0.001445268,0.002804032,0.129458223,8.28E-04,0.002023868,0.001340717,4.91E-04,0.00184637,0.00127289,0.001635262,0.001318922,0.05707629,0.022332403,0.001233848,0.213994191,0.23782187,0.001340025,0.002357936,9.12E-04,0.003132354,0.251376168,0.002644594,7.88E-04,6.66E-04,7.12E-04,0.022287828,29,24,23
10.2307_3110057,0.002010003,0.001630687,0.001050654,0.003221681,0.020210877,0.001314686,7.77E-04,0.001903563,5.72E-04,0.076665037,0.002486967,0.001744973,7.34E-04,0.020640818,0.001189115,4.35E-04,0.001637592,0.001128958,0.001450355,0.001169785,0.201388785,9.61E-04,0.001094331,0.001338862,0.003626434,0.001188502,0.002091312,8.09E-04,0.002778163,0.128722871,0.511182106,6.99E-04,5.91E-04,6.31E-04,9.22E-04,30,20,29
10.2307_975583,0.002010003,0.001630687,0.001050654,0.097450671,0.246360454,0.001314686,7.77E-04,0.001903563,5.72E-04,0.020127642,0.002486967,0.001744973,7.34E-04,0.00179502,0.001189115,4.35E-04,0.001637592,0.001128958,0.001450355,0.020015584,0.012930804,9.61E-04,0.001094331,0.001338862,0.003626434,0.001188502,0.096320303,8.09E-04,0.002778163,0.279489255,0.002345557,6.99E-04,5.91E-04,6.31E-04,0.18937982,29,4,34
10.2307_977142,0.14992136,0.178688494,0.001636711,0.005018743,0.002126523,0.06076409,0.00121095,0.002965376,8.91E-04,0.00199686,0.003874203,0.002718323,0.265366378,0.002796286,0.001852407,6.78E-04,0.002551045,0.001758694,0.002259367,0.001822295,0.196291847,0.00149763,0.06042082,0.002085683,0.005649268,0.001851451,0.003257852,0.001260652,0.00432783,0.024376624,0.003653916,0.001089223,9.21E-04,9.83E-04,0.001436043,12,20,1
10.2307_976429,0.001936995,0.001571456,0.001012491,0.003104661,0.001315496,0.255524725,7.49E-04,0.001834421,5.51E-04,0.001235284,0.002396634,0.001681591,7.08E-04,0.00172982,0.001145924,4.20E-04,0.056061923,0.001087951,0.001397674,0.001127296,0.012461125,9.26E-04,0.091860936,0.001290232,0.16694615,0.073790416,0.002015351,7.80E-04,0.002677253,0.196692412,0.111227986,6.74E-04,5.70E-04,6.08E-04,8.88E-04,5,29,24
10.2307_976547,0.002048611,0.001662009,0.001070834,0.003283562,0.001391299,0.001339938,7.92E-04,0.462926946,5.83E-04,0.001306466,0.002534736,0.00177849,7.49E-04,0.001829498,0.001211956,0.019651523,0.001669047,0.001150643,0.001478213,0.001192254,0.26288037,9.80E-04,0.00111535,0.001364579,0.022903873,0.00121133,0.098170403,8.25E-04,0.002831526,0.092779784,0.00239061,7.13E-04,6.02E-04,6.43E-04,9.40E-04,7,20,26
10.2307_976606,0.059463117,0.001252897,8.07E-04,0.132792557,0.001048824,0.001010106,5.97E-04,0.001462555,4.39E-04,9.85E-04,0.001910798,0.001340706,5.64E-04,0.001379158,0.160190277,3.35E-04,0.001258203,8.67E-04,0.001114344,8.99E-04,0.212650795,0.015218343,8.41E-04,0.001028681,0.017265975,9.13E-04,0.030566198,6.22E-04,0.117972096,0.229218242,0.00180215,5.37E-04,4.54E-04,4.85E-04,7.08E-04,29,20,14
10.2307_977199,0.073858555,0.00205714,0.001325418,0.004064206,0.00172207,0.001658499,9.81E-04,0.002401378,7.21E-04,0.001617069,0.003137351,0.002201313,0.191120877,0.002264448,0.00150009,5.49E-04,0.002065851,0.0014242,0.001829648,0.001475705,0.277829738,0.001212789,0.001380517,0.001688998,0.05212341,0.001499315,0.216606931,0.001020883,0.003504701,0.019740326,0.002958961,0.09597926,0.024519932,7.96E-04,0.001162915,20,26,12
10.2307_976530,0.045734986,0.0018785,0.00121032,0.003711274,0.001572527,0.001514477,0.087734528,0.002192845,6.59E-04,0.001476644,0.02457467,0.002010153,8.46E-04,0.002067806,0.001369823,5.02E-04,0.04530598,0.001300524,0.001670763,0.001347556,0.145154454,0.30504415,0.001260634,0.02325209,0.004177537,0.001369116,0.002409126,0.087771281,0.003200356,0.191704197,0.002702008,8.05E-04,6.81E-04,7.27E-04,0.001061929,21,29,20
10.2307_976389,0.002802129,0.002273327,0.001464707,0.057036852,0.343449016,0.001832793,0.00108369,0.002653741,7.97E-04,0.080605309,0.003467059,0.054978186,0.001023838,0.055047956,0.001657736,6.07E-04,0.002282953,0.001573871,0.028294694,0.001630788,0.096845026,0.001340243,0.027798364,0.001866497,0.057601114,0.00165688,0.002915481,0.001128169,0.003873014,0.048087625,0.003269922,9.75E-04,8.24E-04,8.80E-04,0.106376196,4,34,20
10.2307_977331,0.003131189,0.031898323,0.030994745,0.005018743,0.002126523,0.002048022,0.00121095,0.149755547,8.91E-04,0.00199686,0.003874203,0.002718323,0.00114407,0.002796286,0.001852407,6.78E-04,0.03190908,0.001758694,0.031617401,0.001822295,0.401798086,0.00149763,0.001704751,0.002085683,0.005649268,0.031209485,0.003257852,0.001260652,0.00432783,0.229882863,0.003653916,0.001089223,9.21E-04,9.83E-04,0.001436043,20,29,7
10.2307_976491,0.001480044,0.001200738,7.74E-04,0.002372249,0.001005161,9.68E-04,5.72E-04,0.140170626,4.21E-04,9.44E-04,0.00183125,0.001284892,5.41E-04,0.001321743,8.76E-04,3.21E-04,0.028959614,8.31E-04,0.098206223,8.61E-04,0.217674892,7.08E-04,8.06E-04,9.86E-04,0.224700617,8.75E-04,0.015416811,5.96E-04,0.043676357,0.205798833,0.001727125,5.15E-04,4.35E-04,4.65E-04,6.79E-04,24,20,29
10.2307_975474,0.100010536,0.002107238,0.001357696,0.028516466,0.001764008,0.001698889,0.001004516,0.026813142,7.39E-04,0.00165645,0.100626887,0.002254923,9.49E-04,0.002319595,0.001536622,5.63E-04,0.002116161,0.001458884,0.001874206,0.001511643,0.162829391,0.001242325,0.001414137,0.001730131,0.029039503,0.391188352,0.002702476,0.001045745,0.003590052,0.093280916,0.027384304,9.04E-04,7.64E-04,8.16E-04,0.001191236,25,20,10
10.2307_976153,0.002476771,0.071675994,0.001294639,0.003969826,0.00168208,0.001619985,9.58E-04,0.002345613,7.05E-04,0.001579517,0.003064495,0.002150194,9.05E-04,0.002211863,0.047909672,5.36E-04,0.002017877,0.001391127,0.001787159,0.024663644,0.132044666,0.001184626,0.163903919,0.001649776,0.306357284,0.001464498,0.141910213,9.97E-04,0.003423314,0.042504121,0.026112456,8.62E-04,7.28E-04,7.78E-04,0.00113591,24,22,26
10.2307_977166,0.00266224,0.002159837,0.026352755,0.02922827,0.00180804,0.001741296,0.00102959,0.00252126,7.57E-04,0.001697796,0.003293975,0.002311208,9.73E-04,0.002377495,0.001574978,5.77E-04,0.002168983,0.0014953,0.001920988,0.001549375,0.042087957,0.001273335,0.001449436,0.001773317,0.029764363,0.326069363,0.002769933,0.175800031,0.003679664,0.095609317,0.227757201,9.26E-04,7.83E-04,8.36E-04,0.001220971,25,30,27
10.2307_3110054,0.00166487,0.001350685,8.70E-04,0.002668492,0.001130684,0.001088944,6.44E-04,0.001576706,4.74E-04,0.001061741,0.002059934,0.001445347,6.08E-04,0.735148474,9.85E-04,3.61E-04,0.001356404,0.141423512,0.001201317,9.69E-04,0.026320304,7.96E-04,9.06E-04,0.001108969,0.003003746,9.84E-04,0.001732217,6.70E-04,0.00230113,0.059790649,0.001942806,5.79E-04,4.90E-04,5.23E-04,7.64E-04,13,17,29
10.2307_976927,0.019739767,0.001543426,0.197204977,0.003049282,0.001292031,0.001244335,7.36E-04,0.0018017,5.41E-04,0.00121325,0.002353884,0.001651596,6.95E-04,0.001698965,0.001125483,4.12E-04,0.001549961,0.001068545,0.001372743,0.001107188,0.047913496,9.10E-04,0.001035771,0.001267217,0.074781665,0.001124903,0.001979402,7.66E-04,0.020466821,0.282370558,0.073569332,6.62E-04,5.59E-04,5.97E-04,0.250595022,29,34,2
10.2307_975570,0.00231546,0.0018785,0.00121032,0.025421037,0.218670155,0.001514477,8.95E-04,0.002192845,6.59E-04,0.001476644,0.002864907,0.002010153,8.46E-04,0.002067806,0.001369823,5.02E-04,0.001886454,0.001300524,0.001670763,0.023057318,0.297122793,0.001107472,0.001260634,0.001542327,0.004177537,0.001369116,0.089248177,9.32E-04,0.003200356,0.061445621,0.241509398,8.05E-04,6.81E-04,7.27E-04,0.001061929,20,30,4
